date,market,qty_total_kg,method,qty_kg,variety,origin,unit_kg,high,mid,low
20250816,北足立,7600,相対,7600,シャインマスカ,山梨,5,－,17280,－
20250816,北足立,7600,相対,7600,デラウェア,山形,2,1944,1512,1080
20250816,北足立,7600,相対,7600,デラウェア,山梨,2,－,1944,－
20250816,北足立,7600,相対,7600,ピオーネ,山梨,5,－,8100,－
20250816,北足立,7600,相対,7600,巨峰,山梨,5,7560,－,－
20250816,多摩NT,1172,相対,1172,シャインマスカ,山梨,5,17280,－,－
20250816,多摩NT,1172,相対,1172,シャインマスカ,長野,5,17280,－,－
20250816,多摩NT,1172,相対,1172,デラウェア,山形,2,1944,1512,1080
20250816,多摩NT,1172,相対,1172,デラウェア,山梨,2,2160,－,－
20250816,多摩NT,1172,相対,1172,ピオーネ,山梨,0.4,486,432,－
20250816,多摩NT,1172,相対,1172,巨峰,各地,0.35,486,432,－
20250816,多摩NT,1172,相対,1172,巨峰,山梨,5,8640,8100,－
20250816,多摩NT,1172,相対,1172,巨峰,長野,0.35,648,－,－
20250816,大田,96856,商物分離,588,シャインマスカ,各地,5,16200,－,－
20250816,大田,96856,相対,95262,シャインマスカ,各地,5,21600,12960,7560
20250816,大田,96856,第三者販売,58,シャインマスカ,各地,5,18360,－,－
20250816,大田,96856,せり・入札,948,シャインマスカ,山梨,5,11880,6480,－
20250816,大田,96856,商物分離,588,シャインマスカ,山梨,5,11880,－,－
20250816,大田,96856,相対,95262,シャインマスカ,山梨,5,14040,10800,8640
20250816,大田,96856,相対,95262,シャインマスカ,長野,5,16200,15120,14040
20250816,大田,96856,相対,95262,デラウェア,山形,2,1728,1512,1296
20250816,大田,96856,相対,95262,デラウェア,山梨,2,1728,1728,－
20250816,大田,96856,せり・入札,948,ピオーネ,各地,5,4104,3780,3240
20250816,大田,96856,相対,95262,ピオーネ,各地,5,7560,7560,3240
20250816,大田,96856,相対,95262,ピオーネ,山梨,0.4,540,－,432
20250816,大田,96856,相対,95262,ピオーネ,岡山,5,9720,－,8640
20250816,大田,96856,相対,95262,巨峰,各地,0.35,454,432,410
20250816,大田,96856,せり・入札,948,巨峰,山梨,5,4320,3780,－
20250816,大田,96856,相対,95262,巨峰,山梨,5,8100,6696,4320
20250816,大田,96856,相対,95262,巨峰,長野,0.35,756,756,－
20250816,板橋,1900,相対,1900,シャインマスカ,山梨,5,11880,－,10800
20250816,板橋,1900,相対,1900,ピオーネ,山梨,5,5940,－,－
20250816,板橋,1900,相対,1900,巨峰,山梨,5,6480,－,－
20250816,板橋,1900,相対,1900,巨峰,長野,0.35,464,－,－
20250816,淀橋,20982,相対,20982,シャインマスカ,山梨,5,16200,－,－
20250816,淀橋,20982,相対,20982,シャインマスカ,長野,5,19440,－,16200
20250816,淀橋,20982,相対,20982,デラウェア,山形,2,2160,1944,1836
20250816,淀橋,20982,相対,20982,デラウェア,山梨,2,1728,－,－
20250816,淀橋,20982,相対,20982,ピオーネ,山梨,5,8640,－,－
20250816,淀橋,20982,相対,20982,巨峰,山梨,5,8100,－,－
20250816,淀橋,20982,相対,20982,巨峰,長野,0.35,756,－,－
20250816,葛西,5000,相対,5000,シャインマスカ,各地,5,－,19440,－
20250816,葛西,5000,相対,5000,デラウェア,山形,2,2160,1944,1404
20250816,葛西,5000,相対,5000,ピオーネ,各地,5,－,9180,－
20250816,葛西,5000,相対,5000,ピオーネ,山梨,0.4,－,540,－
20250816,葛西,5000,相対,5000,巨峰,各地,0.35,－,648,－
20250816,豊島,1000,相対,1000,シャインマスカ,山梨,5,10800,－,－
20250816,豊島,1000,相対,1000,ピオーネ,山梨,0.4,378,－,－
20250816,豊洲,23730,相対,19539,シャインマスカ,各地,5,12960,11880,10800
20250816,豊洲,23730,第三者販売,3941,シャインマスカ,各地,5,15120,14040,12960
20250816,豊洲,23730,相対,19539,シャインマスカ,山梨,5,13500,12960,10800
20250816,豊洲,23730,第三者販売,3941,シャインマスカ,山梨,5,12960,10800,9720
20250816,豊洲,23730,相対,19539,シャインマスカ,長野,5,16200,15120,14040
20250816,豊洲,23730,第三者販売,3941,シャインマスカ,長野,5,17280,－,16200
20250816,豊洲,23730,相対,19539,デラウェア,山形,2,2160,1944,864
20250816,豊洲,23730,第三者販売,3941,デラウェア,山梨,2,－,1620,－
20250816,豊洲,23730,相対,19539,ピオーネ,山梨,0.4,540,486,367
20250816,豊洲,23730,相対,19539,ピオーネ,岡山,5,－,8640,－
20250816,豊洲,23730,商物分離,500,巨峰,山梨,5,7020,－,6480
20250816,豊洲,23730,相対,19539,巨峰,山梨,5,7560,7020,5616
20250816,豊洲,23730,第三者販売,3941,巨峰,山梨,5,7560,－,6480
20250816,豊洲,23730,相対,19539,巨峰,長野,0.35,702,540,486
20250818,世田谷,1100,相対,1100,シャインマスカ,山梨,5,12960,－,－
20250818,世田谷,1100,相対,1100,巨峰,山梨,5,6480,－,－
20250818,北足立,11800,相対,11800,デラウェア,山形,2,1728,1296,756
20250818,多摩NT,464,相対,464,デラウェア,山形,2,－,2160,－
20250818,多摩NT,464,相対,464,ピオーネ,山梨,0.4,－,486,－
20250818,多摩NT,464,相対,464,巨峰,各地,0.35,－,486,464
20250818,大田,98843,商物分離,305,シャインマスカ,各地,5,12960,－,－
20250818,大田,98843,相対,96958,シャインマスカ,各地,5,21600,12960,7560
20250818,大田,98843,第三者販売,124,シャインマスカ,各地,5,12960,10800,8640
20250818,大田,98843,せり・入札,1456,シャインマスカ,山梨,5,9720,－,8640
20250818,大田,98843,商物分離,305,シャインマスカ,山梨,5,11880,－,－
20250818,大田,98843,相対,96958,シャインマスカ,山梨,5,12960,10800,6480
20250818,大田,98843,相対,96958,シャインマスカ,長野,5,16200,14040,12960
20250818,大田,98843,相対,96958,デラウェア,山形,2,1728,1512,1080
20250818,大田,98843,相対,96958,デラウェア,山梨,2,1944,－,1512
20250818,大田,98843,せり・入札,1456,ピオーネ,各地,5,5400,－,4320
20250818,大田,98843,相対,96958,ピオーネ,各地,5,7560,7560,3780
20250818,大田,98843,せり・入札,1456,ピオーネ,山梨,0.4,378,－,－
20250818,大田,98843,相対,96958,ピオーネ,山梨,0.4,486,－,378
20250818,大田,98843,相対,96958,ピオーネ,岡山,5,10800,7560,6480
20250818,大田,98843,相対,96958,巨峰,各地,0.35,454,432,410
20250818,大田,98843,せり・入札,1456,巨峰,山梨,5,5076,－,－
20250818,大田,98843,相対,96958,巨峰,山梨,5,7560,6912,5400
20250818,大田,98843,相対,96958,巨峰,長野,0.35,702,648,594
20250818,板橋,3600,相対,3590,シャインマスカ,山梨,5,10800,9720,8640
20250818,板橋,3600,相対,3590,デラウェア,山梨,2,－,1620,－
20250818,板橋,3600,相対,3590,巨峰,山梨,5,6480,－,4320
20250818,板橋,3600,第三者販売,10,巨峰,山梨,5,6480,－,－
20250818,板橋,3600,相対,3590,巨峰,長野,0.35,－,324,－
20250818,淀橋,18726,相対,18726,シャインマスカ,山梨,5,12960,－,－
20250818,淀橋,18726,相対,18726,シャインマスカ,長野,5,17280,－,16200
20250818,淀橋,18726,相対,18726,デラウェア,山形,2,2160,1944,1836
20250818,淀橋,18726,相対,18726,デラウェア,山梨,2,1728,－,－
20250818,淀橋,18726,相対,18726,ピオーネ,山梨,5,8640,－,－
20250818,淀橋,18726,相対,18726,巨峰,山梨,5,7560,－,－
20250818,淀橋,18726,相対,18726,巨峰,長野,0.35,756,－,－
20250818,葛西,6100,相対,6100,シャインマスカ,各地,5,－,19440,－
20250818,葛西,6100,相対,6100,デラウェア,各地,2,2160,1944,1404
20250818,葛西,6100,相対,6100,ピオーネ,各地,5,－,9180,－
20250818,葛西,6100,相対,6100,ピオーネ,山梨,0.4,－,540,－
20250818,葛西,6100,相対,6100,巨峰,各地,0.35,－,648,－
20250818,豊島,1700,相対,1700,シャインマスカ,山梨,5,10800,－,－
20250818,豊島,1700,相対,1700,デラウェア,山形,0.3,313,270,216
20250818,豊島,1700,相対,1700,ピオーネ,山梨,0.4,432,－,378
20250818,豊洲,28209,相対,21266,シャインマスカ,各地,5,14040,11880,10800
20250818,豊洲,28209,第三者販売,6783,シャインマスカ,各地,5,16200,11880,10800
20250818,豊洲,28209,商物分離,160,シャインマスカ,山梨,5,10800,－,9720
20250818,豊洲,28209,相対,21266,シャインマスカ,山梨,5,11016,10800,8640
20250818,豊洲,28209,第三者販売,6783,シャインマスカ,山梨,5,11880,10800,9720
20250818,豊洲,28209,相対,21266,シャインマスカ,長野,5,16740,－,14040
20250818,豊洲,28209,第三者販売,6783,シャインマスカ,長野,5,－,14040,－
20250818,豊洲,28209,相対,21266,デラウェア,山形,2,1620,756,540
20250818,豊洲,28209,第三者販売,6783,デラウェア,山形,2,1620,1512,1404
20250818,豊洲,28209,相対,21266,デラウェア,山梨,2,－,1620,－
20250818,豊洲,28209,第三者販売,6783,デラウェア,山梨,2,－,1620,－
20250818,豊洲,28209,相対,21266,ピオーネ,山梨,0.4,486,－,464
20250818,豊洲,28209,第三者販売,6783,ピオーネ,山梨,0.4,540,－,432
20250818,豊洲,28209,相対,21266,ピオーネ,岡山,5,7560,－,5940
20250818,豊洲,28209,相対,21266,巨峰,山梨,5,9720,7560,7020
20250818,豊洲,28209,第三者販売,6783,巨峰,山梨,5,7020,－,6480
20250818,豊洲,28209,相対,21266,巨峰,長野,0.35,680,594,540
20250819,世田谷,900,相対,900,シャインマスカ,各地,5,15120,－,－
20250819,世田谷,900,相対,900,シャインマスカ,山梨,5,－,10800,－
20250819,世田谷,900,相対,900,巨峰,山梨,5,6480,－,－
20250819,北足立,12000,相対,12000,デラウェア,山形,2,1728,1296,756
20250819,北足立,12000,相対,12000,巨峰,山梨,5,8100,－,－
20250819,多摩NT,968,相対,968,デラウェア,山形,2,－,2160,－
20250819,多摩NT,968,相対,968,ピオーネ,山梨,0.4,－,486,－
20250819,多摩NT,968,相対,968,巨峰,各地,0.35,－,486,464
20250819,大田,95914,商物分離,900,シャインマスカ,各地,5,12960,－,－
20250819,大田,95914,相対,93650,シャインマスカ,各地,5,21600,11880,6480
20250819,大田,95914,第三者販売,126,シャインマスカ,各地,5,10800,－,－
20250819,大田,95914,せり・入札,1238,シャインマスカ,山梨,5,9720,7560,－
20250819,大田,95914,商物分離,900,シャインマスカ,山梨,5,11880,－,－
20250819,大田,95914,相対,93650,シャインマスカ,山梨,5,12960,10800,6480
20250819,大田,95914,相対,93650,シャインマスカ,長野,5,16200,14040,12960
20250819,大田,95914,相対,93650,デラウェア,山形,2,1728,1404,486
20250819,大田,95914,相対,93650,デラウェア,山梨,2,1944,－,1512
20250819,大田,95914,せり・入札,1238,ピオーネ,各地,5,5400,－,4320
20250819,大田,95914,相対,93650,ピオーネ,各地,5,7560,7560,－
20250819,大田,95914,相対,93650,ピオーネ,山梨,0.4,486,－,378
20250819,大田,95914,相対,93650,ピオーネ,岡山,5,9720,6480,5400
20250819,大田,95914,相対,93650,巨峰,各地,0.35,454,432,410
20250819,大田,95914,せり・入札,1238,巨峰,山梨,5,5400,4320,3240
20250819,大田,95914,商物分離,900,巨峰,山梨,5,8100,－,－
20250819,大田,95914,相対,93650,巨峰,山梨,5,7560,6696,5400
20250819,大田,95914,相対,93650,巨峰,長野,0.35,702,648,594
20250819,板橋,5800,相対,5790,シャインマスカ,山梨,5,10800,9720,8640
20250819,板橋,5800,相対,5790,デラウェア,山形,2,－,1620,－
20250819,板橋,5800,相対,5790,デラウェア,山梨,2,1080,－,－
20250819,板橋,5800,相対,5790,巨峰,山梨,5,5940,4860,4320
20250819,板橋,5800,第三者販売,10,巨峰,山梨,5,5400,－,－
20250819,淀橋,18403,相対,18403,シャインマスカ,山梨,5,12960,－,－
20250819,淀橋,18403,相対,18403,シャインマスカ,長野,5,17280,－,16200
20250819,淀橋,18403,相対,18403,デラウェア,山形,2,2160,1944,1836
20250819,淀橋,18403,相対,18403,デラウェア,山梨,2,1728,－,－
20250819,淀橋,18403,相対,18403,ピオーネ,山梨,5,8640,－,－
20250819,淀橋,18403,相対,18403,巨峰,山梨,5,7560,－,－
20250819,淀橋,18403,相対,18403,巨峰,長野,0.35,756,－,－
20250819,葛西,5000,相対,5000,シャインマスカ,各地,5,－,19440,－
20250819,葛西,5000,相対,5000,デラウェア,山形,2,1728,1620,1404
20250819,葛西,5000,相対,5000,ピオーネ,各地,5,－,9180,－
20250819,葛西,5000,相対,5000,ピオーネ,山梨,0.4,－,540,－
20250819,葛西,5000,相対,5000,巨峰,各地,0.35,－,648,－
20250819,豊島,1600,相対,1600,シャインマスカ,山梨,5,10800,－,－
20250819,豊洲,27329,相対,16639,シャインマスカ,各地,5,14040,11880,10800
20250819,豊洲,27329,第三者販売,10090,シャインマスカ,各地,5,11880,－,10800
20250819,豊洲,27329,商物分離,850,シャインマスカ,山梨,5,10800,10800,7560
20250819,豊洲,27329,相対,16639,シャインマスカ,山梨,5,11880,10800,9720
20250819,豊洲,27329,第三者販売,10090,シャインマスカ,山梨,5,10800,10800,9720
20250819,豊洲,27329,相対,16639,シャインマスカ,長野,5,16200,14040,12960
20250819,豊洲,27329,第三者販売,10090,シャインマスカ,長野,5,15120,－,14040
20250819,豊洲,27329,相対,16639,デラウェア,山形,2,864,648,540
20250819,豊洲,27329,第三者販売,10090,デラウェア,山形,2,1620,1512,1404
20250819,豊洲,27329,第三者販売,10090,デラウェア,山梨,2,1620,－,1296
20250819,豊洲,27329,第三者販売,10090,ピオーネ,山梨,0.4,540,－,432
20250819,豊洲,27329,相対,16639,ピオーネ,岡山,5,7560,－,5940
20250819,豊洲,27329,第三者販売,10090,巨峰,各地,0.35,－,486,－
20250819,豊洲,27329,相対,16639,巨峰,山梨,5,7560,7020,6480
20250819,豊洲,27329,第三者販売,10090,巨峰,山梨,5,7560,7020,6480
20250819,豊洲,27329,相対,16639,巨峰,長野,0.35,702,572,378
20250821,世田谷,1100,相対,1100,デラウェア,山形,2,2160,－,－
20250821,世田谷,1100,相対,1100,巨峰,山梨,5,5400,－,－
20250821,北足立,12500,相対,12500,シャインマスカ,山梨,5,9720,－,－
20250821,北足立,12500,相対,12500,デラウェア,山形,2,1728,1296,756
20250821,北足立,12500,相対,12500,巨峰,山梨,5,7560,－,－
20250821,多摩NT,546,相対,546,デラウェア,山形,2,－,2160,－
20250821,多摩NT,546,相対,546,ピオーネ,山梨,0.4,－,486,－
20250821,多摩NT,546,相対,546,巨峰,各地,0.35,－,486,464
20250821,大田,109802,商物分離,242,シャインマスカ,各地,5,12960,－,－
20250821,大田,109802,相対,107745,シャインマスカ,各地,5,21600,11880,7560
20250821,大田,109802,第三者販売,90,シャインマスカ,各地,5,10800,－,9720
20250821,大田,109802,せり・入札,1725,シャインマスカ,山梨,5,9180,－,8640
20250821,大田,109802,商物分離,242,シャインマスカ,山梨,5,10800,－,－
20250821,大田,109802,相対,107745,シャインマスカ,山梨,5,14040,9720,6480
20250821,大田,109802,せり・入札,1725,シャインマスカ,長野,5,15120,－,－
20250821,大田,109802,相対,107745,シャインマスカ,長野,5,16200,12960,5400
20250821,大田,109802,相対,107745,デラウェア,山形,2,1728,1296,486
20250821,大田,109802,相対,107745,デラウェア,山梨,2,2160,－,1296
20250821,大田,109802,せり・入札,1725,ピオーネ,各地,5,4968,4860,4320
20250821,大田,109802,相対,107745,ピオーネ,各地,5,15120,15120,4320
20250821,大田,109802,相対,107745,ピオーネ,山梨,0.4,486,－,324
20250821,大田,109802,相対,107745,ピオーネ,岡山,5,8640,6480,5400
20250821,大田,109802,せり・入札,1725,巨峰,各地,0.35,356,－,－
20250821,大田,109802,相対,107745,巨峰,各地,0.35,454,432,378
20250821,大田,109802,せり・入札,1725,巨峰,山梨,5,4104,3780,－
20250821,大田,109802,相対,107745,巨峰,山梨,5,7560,6804,4320
20250821,大田,109802,相対,107745,巨峰,長野,0.35,702,648,594
20250821,板橋,4000,相対,4000,シャインマスカ,山梨,5,9720,8640,7020
20250821,板橋,4000,相対,4000,デラウェア,山形,2,－,1620,－
20250821,板橋,4000,相対,4000,巨峰,山梨,5,5940,－,5400
20250821,淀橋,22912,相対,22912,シャインマスカ,山梨,5,12960,－,－
20250821,淀橋,22912,相対,22912,シャインマスカ,長野,5,17280,－,16200
20250821,淀橋,22912,相対,22912,デラウェア,山形,2,2160,1944,1836
20250821,淀橋,22912,相対,22912,デラウェア,山梨,2,1728,－,－
20250821,淀橋,22912,相対,22912,ピオーネ,山梨,5,8640,－,－
20250821,淀橋,22912,相対,22912,巨峰,山梨,5,7560,－,－
20250821,淀橋,22912,相対,22912,巨峰,長野,0.35,756,－,－
20250821,葛西,6000,相対,6000,シャインマスカ,各地,5,－,19440,－
20250821,葛西,6000,相対,6000,デラウェア,各地,2,1728,1620,1404
20250821,葛西,6000,相対,6000,ピオーネ,各地,5,－,8640,－
20250821,葛西,6000,相対,6000,ピオーネ,山梨,0.4,－,540,－
